Date,Pl0,Pl1,Pl0_last_7,Pl0_last_20,Pl1_last_7,Pl1_last_20
2009-08-17,Vinci R.,Dubois S.,0.43,0.5,0.14,0.3
2009-08-17,Benesova I.,Sugiyama A.,0.57,0.5,0.43,0.3
2009-08-17,Rezai A.,Cornet A.,0.43,0.7,0.43,0.35
2009-08-17,El Tabakh H.,Stosur S.,0.0,0.0,0.71,0.75
2009-08-17,Schiavone F.,Mauresmo A.,0.57,0.6,0.57,0.65
2009-08-17,Wickmayer Y.,Bondarenko K.,0.43,0.65,0.57,0.55
2009-08-17,Bammer S.,Chakvetadze A.,0.57,0.6,0.43,0.45
2009-08-17,Tetreault V.,Szavay A.,0.5,0.5,0.71,0.65
2009-08-17,Radwanska A.,Suarez Navarro C.,0.57,0.65,0.43,0.45
2009-08-17,Medina Garrigues A.,Schnyder P.,0.57,0.6,0.43,0.6
2009-08-17,Bondarenko A.,Bartoli M.,0.43,0.55,0.57,0.6
2009-08-18,Petrova N.,Sharapova M.,0.43,0.55,0.71,0.75
2009-08-18,Ivanovic A.,Rybarikova M.,0.57,0.6,0.43,0.5
2009-08-18,Kanepi K.,Safarova L.,0.0,0.35,0.43,0.5
2009-08-18,Peer S.,Niculescu M.,0.43,0.5,0.29,0.3
2009-08-18,Coin J.,Kudryavtseva A.,0.14,0.33,0.43,0.4
2009-08-18,Zheng J.,Vesnina E.,0.57,0.55,0.57,0.55
2009-08-18,Errani S.,Cibulkova D.,0.57,0.5,0.29,0.55
2009-08-18,Razzano V.,Makarova E.,0.43,0.6,0.43,0.55
2009-08-18,Hantuchova D.,Shvedova Y.,0.57,0.65,0.57,0.55
2009-08-18,Kleybanova A.,Wozniak A.,0.43,0.5,0.29,0.5
2009-08-18,Kirilenko M.,Pennetta F.,0.43,0.4,0.86,0.9
2009-08-18,Azarenka V.,Peng S.,0.57,0.7,0.57,0.45
2009-08-18,Baltacha E.,Clijsters K.,0.43,0.33,0.57,0.75
2009-08-18,Bondarenko K.,Williams V.,0.57,0.6,0.86,0.75
2009-08-19,Kuznetsova S.,Stosur S.,0.57,0.75,0.86,0.75
2009-08-19,Zvonareva V.,Vinci R.,0.43,0.65,0.57,0.5
2009-08-19,Safina D.,Rezai A.,0.71,0.8,0.57,0.7
2009-08-19,Bondarenko A.,Kudryavtseva A.,0.57,0.6,0.43,0.45
2009-08-19,Schiavone F.,Peer S.,0.57,0.65,0.43,0.55
2009-08-19,Radwanska A.,Szavay A.,0.57,0.7,0.71,0.65
2009-08-19,Wozniacki C.,Zheng J.,0.57,0.75,0.57,0.55
2009-08-19,Dementieva E.,Sugiyama A.,0.71,0.7,0.43,0.3
2009-08-19,Pennetta F.,Razzano V.,0.86,0.9,0.57,0.65
2009-08-19,Sharapova M.,Bammer S.,0.71,0.75,0.57,0.65
2009-08-19,Cibulkova D.,Kleybanova A.,0.43,0.55,0.43,0.5
2009-08-19,Jankovic J.,Schnyder P.,0.86,0.75,0.57,0.6
2009-08-19,Azarenka V.,Clijsters K.,0.57,0.7,0.57,0.75
2009-08-19,Williams S.,Shvedova Y.,0.71,0.7,0.57,0.55
2009-08-20,Ivanovic A.,Safarova L.,0.57,0.6,0.57,0.5
2009-08-20,Dementieva E.,Peer S.,0.71,0.75,0.57,0.55
2009-08-20,Razzano V.,Stosur S.,0.57,0.65,0.86,0.75
2009-08-20,Kleybanova A.,Rezai A.,0.57,0.5,0.57,0.7
2009-08-20,Bondarenko A.,Williams S.,0.71,0.6,0.71,0.75
2009-08-20,Safarova L.,Zheng J.,0.57,0.5,0.71,0.55
2009-08-20,Bondarenko K.,Radwanska A.,0.71,0.6,0.71,0.7
2009-08-21,Sharapova M.,Zvonareva V.,0.86,0.75,0.57,0.65
2009-08-21,Clijsters K.,Jankovic J.,0.71,0.75,0.86,0.75
2009-08-21,Dementieva E.,Stosur S.,0.71,0.75,0.86,0.75
2009-08-21,Safarova L.,Williams S.,0.71,0.55,0.71,0.8
2009-08-21,Kleybanova A.,Jankovic J.,0.71,0.5,0.86,0.75
2009-08-22,Radwanska A.,Sharapova M.,0.71,0.7,0.86,0.75
2009-08-22,Dementieva E.,Williams S.,0.86,0.75,0.71,0.85
2009-08-22,Kleybanova A.,Sharapova M.,0.71,0.55,0.86,0.75
2009-08-23,Dementieva E.,Sharapova M.,0.86,0.8,0.86,0.8
2009-08-23,Medina Garrigues A.,Bammer S.,0.43,0.55,0.57,0.6
2009-08-23,Chakvetadze A.,Petrova N.,0.43,0.45,0.29,0.5
2009-08-23,Shaughnessy M.,Bondarenko A.,0.0,0.25,0.57,0.55
2009-08-24,Vesnina E.,Dulko G.,0.43,0.5,0.43,0.5
2009-08-24,Vinci R.,Radwanska A.,0.43,0.45,0.57,0.65
2009-08-24,Pavlyuchenkova A.,Makarova E.,0.43,0.55,0.29,0.5
2009-08-24,Schiavone F.,Rybarikova M.,0.43,0.6,0.29,0.5
2009-08-24,Benesova I.,Lepchenko V.,0.43,0.5,0.29,0.35
2009-08-24,Schnyder P.,Razzano V.,0.43,0.6,0.43,0.65
2009-08-24,Wickmayer Y.,Kleybanova A.,0.43,0.6,0.71,0.55
2009-08-24,Sugiyama A.,Mauresmo A.,0.29,0.3,0.57,0.6
2009-08-24,Kuznetsova S.,Zheng J.,0.43,0.7,0.57,0.55
2009-08-25,Cornet A.,Stosur S.,0.43,0.35,0.71,0.7
2009-08-25,Bartoli M.,Martinez-Sanchez M.J.,0.57,0.55,0.71,0.6
2009-08-25,Olaru I.R.,Pennetta F.,0.0,0.0,0.71,0.85
2009-08-25,Wozniacki C.,Gallovits E.,0.43,0.7,0.43,0.4
2009-08-25,Bammer S.,Chakvetadze A.,0.71,0.65,0.57,0.45
2009-08-25,Mauresmo A.,Bondarenko A.,0.57,0.6,0.57,0.55
2009-08-26,Wickmayer Y.,Kuznetsova S.,0.57,0.6,0.57,0.7
2009-08-26,Vesnina E.,Stosur S.,0.43,0.5,0.71,0.75
2009-08-26,Radwanska A.,Razzano V.,0.71,0.7,0.43,0.65
2009-08-26,Pennetta F.,Benesova I.,0.71,0.85,0.43,0.5
2009-08-26,Pavlyuchenkova A.,Wozniacki C.,0.43,0.55,0.43,0.75
2009-08-27,Rybarikova M.,Bartoli M.,0.43,0.5,0.57,0.6
2009-08-27,Chakvetadze A.,Vesnina E.,0.57,0.5,0.43,0.5
2009-08-27,Wozniacki C.,Razzano V.,0.57,0.75,0.57,0.7
2009-08-27,Rybarikova M.,Pennetta F.,0.43,0.5,0.71,0.9
2009-08-28,Mauresmo A.,Kuznetsova S.,0.71,0.6,0.57,0.7
2009-08-29,Mauresmo A.,Vesnina E.,0.71,0.65,0.57,0.55
2009-08-29,Wozniacki C.,Pennetta F.,0.71,0.75,0.71,0.9
2009-08-29,Vesnina E.,Wozniacki C.,0.57,0.55,0.71,0.75
2009-08-31,Azarenka V.,Dulgheru A.,0.43,0.65,0.71,0.71
2009-08-31,Meusburger Y.,Schiavone F.,0.29,0.3,0.29,0.6
2009-08-31,Voegele S.,Brianti A.,0.57,0.5,0.57,0.25
2009-08-31,Yakimova A.,King V.,0.29,0.35,0.29,0.35
2009-08-31,Stosur S.,Sugiyama A.,0.57,0.7,0.29,0.25
2009-08-31,Koryttseva M.,Kirilenko M.,0.29,0.3,0.43,0.4
2009-08-31,Radwanska A.,Mayr P.,0.57,0.65,0.43,0.35
2009-08-31,Kutuzova V.,Clijsters K.,0.29,0.3,0.71,0.7
2009-08-31,Wozniak A.,Granville L.,0.29,0.5,0.14,0.3
2009-08-31,De Los Rios R.,Bartoli M.,0.57,0.4,0.43,0.55
2009-08-31,Pennetta F.,Gallovits E.,0.57,0.85,0.43,0.35
2009-08-31,Kanepi K.,Chang K.C.,0.0,0.35,0.0,0.0
2009-08-31,Rybarikova M.,Tetreault V.,0.43,0.55,0.33,0.33
2009-08-31,Domachowska M.,Zahlavova Strycova B.,0.29,0.3,0.43,0.35
2009-08-31,Mirza S.,Govortsova O.,0.71,0.55,0.57,0.6
2009-08-31,Glatch A.,Williams S.,0.29,0.29,0.57,0.8
2009-08-31,Mauresmo A.,Malek T.,0.57,0.6,0.29,0.3
2009-08-31,Camerin M.E.,Czink M.,0.43,0.3,0.43,0.55
2009-08-31,Craybas J.,Gullickson C.,0.29,0.35,0.17,0.17
2009-08-31,Llagostera Vives N.,Zvonareva V.,0.43,0.4,0.57,0.6
2009-08-31,Chakvetadze A.,Sema E.,0.43,0.5,0.0,0.0
2009-08-31,Petkovic A.,Kerber A.,0.86,0.58,0.29,0.25
2009-08-31,Medina Garrigues A.,Brodsky G.,0.29,0.5,0.0,0.0
2009-08-31,Benesova I.,Mattek-Sands B.,0.29,0.5,0.0,0.25
2009-08-31,Bacsinszky T.,Manasieva V.,0.71,0.55,0.43,0.45
2009-08-31,Johansson M.,Larcherde Brito M.,0.14,0.35,0.43,0.45
2009-08-31,Vesnina E.,Hradecka L.,0.57,0.55,0.57,0.65
2009-08-31,Dokic J.,Flipkens K.,0.29,0.39,0.43,0.29
2009-08-31,Martinez-Sanchez M.J.,Bammer S.,0.57,0.6,0.57,0.6
2009-08-31,Shaughnessy M.,Hantuchova D.,0.0,0.25,0.57,0.6
2009-08-31,Li N.,Olaru I.,0.57,0.65,0.57,0.5
2009-09-01,Dushevina V.,Williams V.,0.71,0.6,0.71,0.7
2009-09-01,Peng S.,Groth J.,0.43,0.45,0.29,0.41
2009-09-01,Rus A.,Errani S.,0.29,0.33,0.57,0.5
2009-09-01,Martic P.,Bremond S.,0.57,0.5,0.14,0.35
2009-09-01,Voskoboeva G.,Wozniacki C.,0.14,0.35,0.71,0.75
2009-09-01,Schnyder P.,Safarova L.,0.29,0.55,0.57,0.5
2009-09-01,Morita A.,Cirstea S.,0.0,0.25,0.71,0.65
2009-09-01,Bondarenko A.,Kudryavtseva A.,0.57,0.5,0.43,0.45
2009-09-01,Tanasugarn T.,Sevastova A.,0.71,0.5,0.14,0.22
2009-09-01,Dubois S.,Mladenovic K.,0.14,0.3,0.0,0.0
2009-09-01,Razzano V.,Wickmayer Y.,0.57,0.65,0.43,0.6
2009-09-01,Kuznetsova S.,Goerges J.,0.43,0.65,0.43,0.4
2009-09-01,Makarova E.,Dulko G.,0.29,0.45,0.43,0.45
2009-09-01,Rodionova An.,Dominguez Lino L.,0.43,0.33,0.29,0.3
2009-09-01,Rogowska O.,Safina D.,0.25,0.25,0.57,0.75
2009-09-01,Oudin M.,Pavlyuchenkova A.,0.43,0.45,0.43,0.5
2009-09-01,Rezai A.,Lisicki S.,0.43,0.65,0.57,0.65
2009-09-01,Petrova N.,Srebotnik K.,0.29,0.5,0.57,0.6
2009-09-01,Kleybanova A.,Kvitova P.,0.57,0.5,0.43,0.4
2009-09-01,Garbin T.,Cecil M.,0.43,0.4,0.0,0.0
2009-09-01,Hrdinova E.,Coin J.,0.0,0.0,0.0,0.32
2009-09-01,Barrois K.,Radwanska U.,0.43,0.5,0.57,0.5
2009-09-01,Szavay A.,Peer S.,0.57,0.65,0.57,0.55
2009-09-01,Jankovic J.,Vinci R.,0.86,0.7,0.43,0.45
2009-09-01,Zec Peskiric M.,Shvedova Y.,0.14,0.27,0.57,0.55
2009-09-01,Suarez Navarro C.,Lepchenko V.,0.29,0.45,0.14,0.35
2009-09-01,Pin C.,Dementieva E.,0.29,0.45,0.86,0.8
2009-09-01,Perry S.,Niculescu M.,0.29,0.27,0.29,0.25
2009-09-01,Hercog P.,Mchale C.,0.29,0.36,0.0,0.0
2009-09-01,Zheng J.,Groenefeld A.L.,0.43,0.5,0.57,0.55
2009-09-01,Adamczak M.,Cornet A.,0.14,0.22,0.43,0.3
2009-09-01,Sharapova M.,Pironkova T.,0.71,0.75,0.0,0.2
2009-09-01,Ivanovic A.,Bondarenko K.,0.43,0.55,0.57,0.55
2009-09-02,Vesnina E.,Craybas J.,0.71,0.55,0.43,0.4
2009-09-02,Mirza S.,Pennetta F.,0.71,0.55,0.71,0.85
2009-09-02,Rybarikova M.,Chang K.C.,0.43,0.6,1.0,1.0
2009-09-02,Larcherde Brito M.,Li N.,0.57,0.5,0.57,0.65
2009-09-02,Wozniak A.,Mauresmo A.,0.43,0.5,0.57,0.6
2009-09-02,Radwanska A.,Kirilenko M.,0.71,0.65,0.43,0.45
2009-09-02,Zvonareva V.,Chakvetadze A.,0.57,0.6,0.57,0.5
2009-09-02,Mattek-Sands B.,Williams V.,0.14,0.29,0.71,0.75
2009-09-02,Flipkens K.,Medina Garrigues A.,0.57,0.33,0.43,0.5
2009-09-02,Bartoli M.,Clijsters K.,0.43,0.6,0.71,0.7
2009-09-02,Schiavone F.,Voegele S.,0.29,0.6,0.57,0.53
2009-09-02,Zahlavova Strycova B.,Azarenka V.,0.57,0.35,0.57,0.65
2009-09-02,Martinez-Sanchez M.J.,Kerber A.,0.57,0.6,0.43,0.25
2009-09-02,Stosur S.,King V.,0.71,0.75,0.43,0.35
2009-09-02,Hantuchova D.,Bacsinszky T.,0.57,0.6,0.71,0.6
2009-09-03,Czink M.,Williams S.,0.57,0.55,0.71,0.8
2009-09-03,Safina D.,Barrois K.,0.71,0.8,0.43,0.55
2009-09-03,Bondarenko A.,Dulko G.,0.57,0.55,0.43,0.5
2009-09-03,Cirstea S.,Dubois S.,0.71,0.65,0.29,0.3
2009-09-03,Coin J.,Petrova N.,0.14,0.35,0.29,0.5
2009-09-03,Oudin M.,Dementieva E.,0.43,0.5,0.86,0.85
2009-09-03,Cornet A.,Zheng J.,0.43,0.35,0.43,0.55
2009-09-03,Bondarenko K.,Perry S.,0.57,0.6,0.43,0.31
2009-09-03,Martic P.,Wozniacki C.,0.57,0.53,0.86,0.75
2009-09-03,Kvitova P.,Garbin T.,0.57,0.4,0.57,0.45
2009-09-03,Peng S.,Wickmayer Y.,0.57,0.5,0.43,0.6
2009-09-03,Shvedova Y.,Jankovic J.,0.57,0.55,0.86,0.75
2009-09-03,Schnyder P.,Errani S.,0.43,0.55,0.57,0.5
2009-09-03,Rodionova An.,Lisicki S.,0.43,0.4,0.57,0.65
2009-09-03,Sevastova A.,Kuznetsova S.,0.29,0.3,0.57,0.65
2009-09-03,Peer S.,Suarez Navarro C.,0.57,0.55,0.43,0.5
2009-09-04,Mchale C.,Sharapova M.,0.5,0.5,0.86,0.75
2009-09-04,Pennetta F.,Wozniak A.,0.71,0.85,0.57,0.55
2009-09-04,King V.,Hantuchova D.,0.57,0.4,0.71,0.65
2009-09-04,Williams S.,Martinez-Sanchez M.J.,0.71,0.8,0.57,0.6
2009-09-04,Azarenka V.,Schiavone F.,0.71,0.7,0.43,0.6
2009-09-04,Zvonareva V.,Vesnina E.,0.57,0.6,0.86,0.55
2009-09-04,Kirilenko M.,Li N.,0.57,0.45,0.57,0.7
2009-09-04,Clijsters K.,Flipkens K.,0.71,0.7,0.57,0.37
2009-09-04,Rybarikova M.,Williams V.,0.57,0.65,0.71,0.8
2009-09-05,Petrova N.,Zheng J.,0.43,0.55,0.57,0.55
2009-09-05,Sharapova M.,Oudin M.,0.86,0.75,0.43,0.5
2009-09-05,Dulko G.,Shvedova Y.,0.43,0.5,0.57,0.6
2009-09-05,Errani S.,Wickmayer Y.,0.57,0.55,0.57,0.65
2009-09-05,Bondarenko K.,Rodionova An.,0.71,0.6,0.57,0.45
2009-09-05,Peer S.,Kuznetsova S.,0.71,0.6,0.57,0.7
2009-09-05,Wozniacki C.,Cirstea S.,1.0,0.75,0.71,0.65
2009-09-06,Safina D.,Kvitova P.,0.71,0.8,0.57,0.4
2009-09-06,Williams S.,Hantuchova D.,0.86,0.8,0.71,0.7
2009-09-06,Schiavone F.,Li N.,0.57,0.6,0.71,0.7
2009-09-06,Clijsters K.,Williams V.,0.71,0.7,0.71,0.8
2009-09-06,Zvonareva V.,Pennetta F.,0.71,0.6,0.86,0.85
2009-09-07,Bondarenko K.,Dulko G.,0.71,0.65,0.43,0.55
2009-09-07,Petrova N.,Oudin M.,0.43,0.55,0.57,0.5
2009-09-07,Wickmayer Y.,Kvitova P.,0.57,0.65,0.71,0.45
2009-09-07,Kuznetsova S.,Wozniacki C.,0.71,0.75,1.0,0.75
2009-09-08,Clijsters K.,Li N.,0.86,0.7,0.86,0.7
2009-09-08,Pennetta F.,Williams S.,0.86,0.85,0.86,0.85
2009-09-09,Wickmayer Y.,Bondarenko K.,0.71,0.65,0.86,0.65
2009-09-09,Oudin M.,Wozniacki C.,0.57,0.55,1.0,0.75
2009-09-13,Clijsters K.,Williams S.,0.86,0.75,0.86,0.85
2009-09-13,Wickmayer Y.,Wozniacki C.,0.86,0.65,1.0,0.8
2009-09-14,Clijsters K.,Wozniacki C.,0.86,0.75,1.0,0.8
2009-09-14,Sema E.,Panova A.,0.0,0.0,0.33,0.33
2009-09-14,Amanmuradova A.,Fujiwara R.,0.14,0.25,0.2,0.2
2009-09-14,Han X.,Govortsova O.,0.33,0.33,0.43,0.55
2009-09-15,Sevastova A.,Lu J.,0.29,0.27,0.0,0.0
2009-09-15,Woerle K.,Peer S.,0.0,0.0,0.57,0.55
2009-09-15,Brianti A.,Ferguson S.,0.57,0.25,0.17,0.17
2009-09-15,Johansson M.,Chan Y.J.,0.14,0.35,0.14,0.3
2009-09-15,Spears A.,Chang K.C.,0.14,0.25,0.5,0.5
2009-09-15,Zhang L.,Wienerova L.,0.0,0.0,0.2,0.2
2009-09-15,Medina Garrigues A.,Date Krumm K.,0.43,0.45,0.0,0.0
2009-09-15,Poutchek T.,Morita A.,0.29,0.3,0.0,0.25
2009-09-15,Camerin M.E.,Chen Y.,0.43,0.3,0.0,0.0
2009-09-15,Haynes A.,Peng S.,0.43,0.5,0.43,0.45
2009-09-15,Scheepers C.,Parra Santonja A.,0.29,0.22,0.29,0.25
2009-09-15,Srebotnik K.,Savchuk O.,0.43,0.55,0.0,0.25
2009-09-15,Hsieh S.W.,Yan Z.,0.14,0.3,0.0,0.35
2009-09-16,Govortsova O.,Panova A.,0.57,0.55,0.5,0.5
2009-09-16,Peer S.,Amanmuradova A.,0.71,0.55,0.29,0.3
2009-09-16,Spears A.,Morita A.,0.29,0.31,0.14,0.25
2009-09-16,Brianti A.,Wienerova L.,0.57,0.3,0.33,0.33
2009-09-17,Hsieh S.W.,Savchuk O.,0.29,0.3,0.14,0.25
2009-09-17,Chan Y.J.,Camerin M.E.,0.29,0.35,0.57,0.35
2009-09-17,Medina Garrigues A.,Sevastova A.,0.43,0.5,0.29,0.33
2009-09-17,Peng S.,Scheepers C.,0.57,0.45,0.43,0.3
2009-09-18,Chan Y.J.,Peer S.,0.29,0.35,0.71,0.55
2009-09-18,Peng S.,Panova A.,0.57,0.5,0.6,0.6
2009-09-18,Sevastova A.,Brianti A.,0.43,0.38,0.71,0.35
2009-09-18,Morita A.,Savchuk O.,0.29,0.3,0.29,0.3
2009-09-19,Peng S.,Peer S.,0.57,0.55,0.71,0.6
2009-09-19,Brianti A.,Morita A.,0.71,0.4,0.43,0.35
2009-09-20,Brianti A.,Peer S.,0.71,0.45,0.86,0.65
2009-09-14,Craybas J.,Granville L.,0.29,0.4,0.14,0.25
2009-09-14,Adamczak M.,Czink M.,0.14,0.2,0.43,0.5
2009-09-14,Kudryavtseva A.,O'Brien K.,0.29,0.4,0.0,0.21
2009-09-14,Albanese L.,Marino R.,0.0,0.0,0.5,0.5
2009-09-15,Tetreault V.,Zahlavova Strycova B.,0.25,0.25,0.57,0.35
2009-09-15,Arvidsson S.,Goerges J.,0.0,0.1,0.29,0.4
2009-09-15,King V.,Tatishvili A.,0.57,0.4,0.14,0.12
2009-09-15,Dubois S.,Safarova L.,0.14,0.3,0.57,0.5
2009-09-15,Osterloh L.,Perry S.,0.43,0.25,0.29,0.29
2009-09-15,El Tabakh H.,Bremond S.,0.0,0.0,0.14,0.35
2009-09-15,Kulikova R.,Cravero J.,0.6,0.6,0.14,0.14
2009-09-15,Lepchenko V.,Mattek-Sands B.,0.14,0.3,0.14,0.28
2009-09-15,Sadikovic A.,Puchkova O.,0.0,0.0,0.25,0.25
2009-09-15,Cecil M.,Brengle M.,0.0,0.0,0.14,0.12
2009-09-15,Petrova N.,Gullickson C.,0.43,0.5,0.14,0.14
2009-09-16,Dentoni C.,Wozniak A.,0.29,0.29,0.43,0.55
2009-09-16,Czink M.,Bremond S.,0.57,0.55,0.14,0.4
2009-09-16,Marino R.,Goerges J.,0.67,0.67,0.43,0.4
2009-09-16,Kudryavtseva A.,Craybas J.,0.43,0.45,0.43,0.4
2009-09-16,Brengle M.,Petrova N.,0.14,0.22,0.57,0.55
2009-09-17,Osterloh L.,Sadikovic A.,0.57,0.25,1.0,1.0
2009-09-17,King V.,Mattek-Sands B.,0.57,0.45,0.29,0.32
2009-09-17,Safarova L.,Tetreault V.,0.57,0.5,0.4,0.4
2009-09-18,Kulikova R.,Wozniak A.,0.67,0.67,0.57,0.55
2009-09-18,Goerges J.,Osterloh L.,0.43,0.4,0.57,0.3
2009-09-18,Mattek-Sands B.,Safarova L.,0.43,0.35,0.71,0.55
2009-09-18,Wozniak A.,Kudryavtseva A.,0.57,0.55,0.43,0.5
2009-09-19,Petrova N.,Czink M.,0.71,0.55,0.71,0.55
2009-09-19,Safarova L.,Goerges J.,0.71,0.55,0.57,0.4
2009-09-19,Wozniak A.,Czink M.,0.71,0.55,0.71,0.55
2009-09-20,Czink M.,Safarova L.,0.71,0.65,0.71,0.55
2009-09-22,Kutuzova V.,Chang K.C.,0.14,0.3,0.33,0.33
2009-09-22,Bammer S.,Makarova E.,0.43,0.6,0.14,0.45
2009-09-22,Srebotnik K.,Kleybanova A.,0.43,0.55,0.57,0.45
2009-09-22,Shaughnessy M.,Yoo M.,0.0,0.2,0.0,0.0
2009-09-22,Johansson M.,Sevastova A.,0.14,0.35,0.43,0.36
2009-09-22,Chan Y.J.,Namigata J.,0.29,0.35,0.0,0.0
2009-09-22,Kim S.J.,Scheepers C.,0.0,0.0,0.29,0.27
2009-09-22,Groenefeld A.L.,Cirstea S.,0.43,0.5,0.57,0.6
2009-09-22,Ferguson S.,Kirilenko M.,0.14,0.14,0.43,0.4
2009-09-22,Rybarikova M.,Brianti A.,0.57,0.6,0.57,0.45
2009-09-22,Radwanska U.,Dushevina V.,0.43,0.5,0.71,0.6
2009-09-22,Pavlyuchenkova A.,Haynes A.,0.29,0.45,0.29,0.46
2009-09-22,Petkovic A.,Medina Garrigues A.,0.71,0.55,0.29,0.5
2009-09-22,Schiavone F.,Sema Y.,0.57,0.6,0.67,0.67
2009-09-23,Lee Y.R.,Date Krumm K.,0.0,0.0,0.0,0.0
2009-09-23,Hantuchova D.,Morita A.,0.57,0.65,0.43,0.35
2009-09-23,Pavlyuchenkova A.,Chan Y.J.,0.43,0.45,0.43,0.35
2009-09-23,Rybarikova M.,Bammer S.,0.71,0.65,0.43,0.65
2009-09-23,Shaughnessy M.,Medina Garrigues A.,0.14,0.25,0.43,0.5
2009-09-23,Groenefeld A.L.,Chang K.C.,0.57,0.5,0.5,0.5
2009-09-24,Kleybanova A.,Date Krumm K.,0.57,0.5,0.14,0.11
2009-09-24,Kirilenko M.,Schiavone F.,0.57,0.45,0.57,0.6
2009-09-24,Scheepers C.,Hantuchova D.,0.43,0.33,0.57,0.65
2009-09-24,Dushevina V.,Sevastova A.,0.71,0.65,0.57,0.4
2009-09-25,Chan Y.J.,Groenefeld A.L.,0.57,0.35,0.57,0.5
2009-09-25,Kirilenko M.,Dushevina V.,0.57,0.5,0.71,0.65
2009-09-25,Hantuchova D.,Date Krumm K.,0.71,0.7,0.29,0.2
2009-09-25,Medina Garrigues A.,Rybarikova M.,0.57,0.55,0.71,0.65
2009-09-26,Kirilenko M.,Date Krumm K.,0.71,0.55,0.43,0.27
2009-09-26,Medina Garrigues A.,Groenefeld A.L.,0.71,0.55,0.57,0.55
2009-09-27,Medina Garrigues A.,Date Krumm K.,0.71,0.6,0.57,0.33
2009-09-21,Voskoboeva G.,Silva N.,0.14,0.35,0.17,0.17
2009-09-21,Diatchenko V.,Voegele S.,0.33,0.33,0.57,0.5
2009-09-22,Woerle K.,Sharipova S.,0.0,0.0,0.0,0.0
2009-09-22,Dzehalevich E.,Mayr P.,0.14,0.18,0.29,0.3
2009-09-22,Rodina E.,Kucova K.,0.14,0.33,0.33,0.33
2009-09-22,Wienerova L.,Ivanova E.,0.29,0.29,0.43,0.33
2009-09-22,Manasieva V.,Kolesnichenko A.,0.29,0.42,0.0,0.0
2009-09-22,Fedak Y.,Kustova D.,0.0,0.25,0.25,0.25
2009-09-22,Shvedova Y.,Camerin M.E.,0.43,0.55,0.43,0.3
2009-09-22,Dentoni C.,Niculescu M.,0.14,0.25,0.29,0.25
2009-09-22,Panova A.,Zahlavova S.,0.5,0.5,0.14,0.1
2009-09-22,Tsurenko L.,Abduraimova N.,0.0,0.0,0.0,0.0
2009-09-22,Bychkova E.,Olaru I.,0.14,0.25,0.57,0.5
2009-09-22,Lykina K.,Amanmuradova A.,0.0,0.0,0.29,0.3
2009-09-23,Govortsova O.,Rodionova Ar.,0.43,0.55,0.5,0.5
2009-09-23,Ani M.,Peer S.,0.14,0.4,0.86,0.65
2009-09-23,Kustova D.,Voskoboeva G.,0.4,0.4,0.14,0.35
2009-09-23,Abduraimova N.,Voegele S.,0.5,0.5,0.57,0.53
2009-09-23,Shvedova Y.,Ivanova E.,0.57,0.55,0.57,0.38
2009-09-23,Rodina E.,Niculescu M.,0.14,0.37,0.29,0.25
2009-09-24,Amanmuradova A.,Bychkova E.,0.43,0.3,0.29,0.3
2009-09-24,Manasieva V.,Govortsova O.,0.43,0.46,0.43,0.55
2009-09-24,Panova A.,Mayr P.,0.57,0.57,0.43,0.35
2009-09-24,Woerle K.,Peer S.,0.2,0.2,0.86,0.7
2009-09-25,Peer S.,Panova A.,1.0,0.7,0.71,0.62
2009-09-25,Kustova D.,Govortsova O.,0.5,0.5,0.57,0.6
2009-09-25,Shvedova Y.,Niculescu M.,0.71,0.6,0.43,0.3
2009-09-25,Voegele S.,Amanmuradova A.,0.57,0.56,0.43,0.35
2009-09-26,Peer S.,Govortsova O.,1.0,0.7,0.57,0.6
2009-09-26,Shvedova Y.,Amanmuradova A.,0.71,0.65,0.57,0.4
2009-09-27,Peer S.,Amanmuradova A.,1.0,0.75,0.71,0.4
2009-09-27,Schnyder P.,Lisicki S.,0.43,0.5,0.57,0.6
2009-09-27,Vesnina E.,Martinez-Sanchez M.J.,0.71,0.55,0.43,0.55
2009-09-27,Errani S.,Rezai A.,0.43,0.55,0.43,0.6
2009-09-27,Kleybanova A.,Morita A.,0.43,0.5,0.43,0.35
2009-09-27,Suarez Navarro C.,Pavlyuchenkova A.,0.29,0.45,0.29,0.45
2009-09-27,Dulko G.,Szavay A.,0.43,0.55,0.43,0.65
2009-09-27,Bammer S.,Petkovic A.,0.43,0.6,0.57,0.55
2009-09-27,Chang K.C.,Kanepi K.,0.4,0.4,0.0,0.3
2009-09-27,Ivanovic A.,Safarova L.,0.43,0.55,0.57,0.55
2009-09-27,Vinci R.,Pennetta F.,0.29,0.45,0.71,0.8
2009-09-27,Cornet A.,Li N.,0.29,0.35,0.71,0.65
2009-09-28,Petrova N.,Sugiyama A.,0.71,0.55,0.29,0.2
2009-09-28,Radwanska U.,Rybarikova M.,0.43,0.45,0.57,0.6
2009-09-28,Bartoli M.,Cirstea S.,0.29,0.6,0.57,0.6
2009-09-28,Bondarenko A.,Dushevina V.,0.57,0.55,0.57,0.6
2009-09-28,Hantuchova D.,Craybas J.,0.71,0.65,0.43,0.35
2009-09-28,Glatch A.,Stosur S.,0.29,0.28,0.57,0.7
2009-09-28,Zheng J.,Mirza S.,0.57,0.55,0.57,0.5
2009-09-28,Groenefeld A.L.,Bondarenko K.,0.57,0.5,0.71,0.6
