Date,Pl0,Pl1,Pl0_last_7,Pl0_last_20,Pl1_last_7,Pl1_last_20
2000-01-03,Ljubicic I.,Dosedel S.,0.0,0.0,0.0,0.0
2000-01-03,Enqvist T.,Clement A.,0.0,0.0,0.0,0.0
2000-01-03,Baccanello P.,Escude N.,0.0,0.0,0.0,0.0
2000-01-03,Federer R.,Knippschild J.,0.0,0.0,0.0,0.0
2000-01-03,Woodbridge T.,Fromberg R.,0.0,0.0,0.0,0.0
2000-01-03,Gambill J.M.,Arthurs W.,0.0,0.0,0.0,0.0
2000-01-03,Ilie A.,Grosjean S.,0.0,0.0,0.0,0.0
2000-01-03,Henman T.,Balcells J.,0.0,0.0,0.0,0.0
2000-01-03,Woodforde M.,Hewitt L.,0.0,0.0,0.0,0.0
2000-01-03,Lisnard J.,Tebbutt M.,0.0,0.0,0.0,0.0
2000-01-03,Spadea V.,Martin A.,0.0,0.0,0.0,0.0
2000-01-03,Norman M.,Draper S.,0.0,0.0,0.0,0.0
2000-01-03,Huet S.,Petrovic D.,0.0,0.0,0.0,0.0
2000-01-03,Sekulov J.,Pozzi G.,0.0,0.0,0.0,0.0
2000-01-03,Hrbaty D.,Stoltenberg J.,0.0,0.0,0.0,0.0
2000-01-03,Vinck C.,Goldstein P.,0.0,0.0,0.0,0.0
2000-01-03,Federer R.,Enqvist T.,0.0,0.0,0.0,0.0
2000-01-03,Escude N.,Dosedel S.,0.0,0.0,0.0,0.0
2000-01-03,Gambill J.M.,Grosjean S.,0.0,0.0,0.0,0.0
2000-01-03,Henman T.,Lisnard J.,0.0,0.0,0.0,0.0
2000-01-03,Petrovic D.,Hewitt L.,0.0,0.0,0.0,0.0
2000-01-03,Martin A.,Sekulov J.,0.0,0.0,0.0,0.0
2000-01-03,Fromberg R.,Norman M.,0.0,0.0,0.0,0.0
2000-01-03,Stoltenberg J.,Vinck C.,0.0,0.0,0.0,0.0
2000-01-03,Grosjean S.,Enqvist T.,0.0,0.0,0.0,0.0
2000-01-03,Escude N.,Henman T.,0.0,0.0,0.0,0.0
2000-01-03,Stoltenberg J.,Hewitt L.,0.0,0.0,0.0,0.0
2000-01-03,Norman M.,Martin A.,0.0,0.0,0.0,0.0
2000-01-03,Norman M.,Enqvist T.,0.0,0.0,0.0,0.0
2000-01-03,Hewitt L.,Escude N.,0.0,0.0,0.0,0.0
2000-01-03,Enqvist T.,Hewitt L.,0.0,0.0,0.0,0.0
2000-01-03,Agenor R.,Kumar S.,0.0,0.0,0.0,0.0
2000-01-03,Popp A.,Behrend T.,0.0,0.0,0.0,0.0
2000-01-03,Damm M.,Rochus C.,0.0,0.0,0.0,0.0
2000-01-03,Black B.,Delgado J.,0.0,0.0,0.0,0.0
2000-01-03,Golmard J.,Spottl M.,0.0,0.0,0.0,0.0
2000-01-03,Tieleman L.,Hantschk M.,0.0,0.0,0.0,0.0
2000-01-03,Jonsson F.,Kroslak J.,0.0,0.0,0.0,0.0
2000-01-03,Ogorodov O.,Ketola T.,0.0,0.0,0.0,0.0
2000-01-03,Manta L.,Zib T.,0.0,0.0,0.0,0.0
2000-01-03,Boutter J.,Paes L.,0.0,0.0,0.0,0.0
2000-01-03,Pioline C.,Ram A.,0.0,0.0,0.0,0.0
2000-01-03,Voinea A.,Sanguinetti D.,0.0,0.0,0.0,0.0
2000-01-03,Stanoytchev O.,Kilderry P.,0.0,0.0,0.0,0.0
2000-01-03,Kafelnikov Y.,Tabara M.,0.0,0.0,0.0,0.0
2000-01-03,Vanek J.,Ishii Y.,0.0,0.0,0.0,0.0
2000-01-03,Lopez-Moron A.,Vinciguerra A.,0.0,0.0,0.0,0.0
2000-01-03,Damm M.,Agenor R.,0.0,0.0,0.0,0.0
2000-01-03,Stanoytchev O.,Delgado J.,0.0,0.0,0.0,0.0
2000-01-03,Golmard J.,Jonsson F.,0.0,0.0,0.0,0.0
2000-01-03,Behrend T.,Hantschk M.,0.0,0.0,0.0,0.0
2000-01-03,Ketola T.,Vanek J.,0.0,0.0,0.0,0.0
2000-01-03,Tabara M.,Manta L.,0.0,0.0,0.0,0.0
2000-01-03,Pioline C.,Paes L.,0.0,0.0,0.0,0.0
2000-01-03,Vinciguerra A.,Sanguinetti D.,0.0,0.0,0.0,0.0
2000-01-03,Damm M.,Manta L.,0.0,0.0,0.0,0.0
2000-01-03,Delgado J.,Golmard J.,0.0,0.0,0.0,0.0
2000-01-03,Hantschk M.,Ketola T.,0.0,0.0,0.0,0.0
2000-01-03,Sanguinetti D.,Pioline C.,0.0,0.0,0.0,0.0
2000-01-03,Golmard J.,Damm M.,0.0,0.0,0.0,0.0
2000-01-03,Pioline C.,Hantschk M.,0.0,0.0,0.0,0.0
2000-01-03,Golmard J.,Hantschk M.,0.0,0.0,0.0,0.0
2000-01-03,Novak J.,Bastl G.,0.0,0.0,0.0,0.0
2000-01-03,Berasategui A.,Al-Alawi S.K.,0.0,0.0,0.0,0.0
2000-01-03,Heuberger I.,Caratti C.,0.0,0.0,0.0,0.0
2000-01-03,Cherkasov A.,Arazi H.,0.0,0.0,0.0,0.0
2000-01-03,Dupuis A.,El Aynaoui Y.,0.0,0.0,0.0,0.0
2000-01-03,Gaudio G.,Luxa P.,0.0,0.0,0.0,0.0
2000-01-03,Tarango J.,Kiefer N.,0.0,0.0,0.0,0.0
2000-01-03,Marin J.A.,Mantilla F.,0.0,0.0,0.0,0.0
2000-01-03,Puerta M.,Mirnyi M.,0.0,0.0,0.0,0.0
2000-01-03,Santoro F.,Burgsmuller L.,0.0,0.0,0.0,0.0
2000-01-03,Diaz J.,Schalken S.,0.0,0.0,0.0,0.0
2000-01-03,Schuettler R.,Sanchez J.,0.0,0.0,0.0,0.0
2000-01-03,Siemerink J.,Squillari F.,0.0,0.0,0.0,0.0
2000-01-03,Tillstrom M.,Ivanisevic G.,0.0,0.0,0.0,0.0
2000-01-03,Vicente F.,Vacek D.,0.0,0.0,0.0,0.0
2000-01-03,van Lottum J.,Blanco G.,0.0,0.0,0.0,0.0
2000-01-03,Berasategui A.,Bastl G.,0.0,0.0,0.0,0.0
2000-01-03,El Aynaoui Y.,Gaudio G.,0.0,0.0,0.0,0.0
2000-01-03,Caratti C.,Kiefer N.,0.0,0.0,0.0,0.0
2000-01-03,Mirnyi M.,Marin J.A.,0.0,0.0,0.0,0.0
2000-01-03,van Lottum J.,Santoro F.,0.0,0.0,0.0,0.0
2000-01-03,Schalken S.,Squillari F.,0.0,0.0,0.0,0.0
2000-01-03,Vacek D.,Schuettler R.,0.0,0.0,0.0,0.0
2000-01-03,Tillstrom M.,Cherkasov A.,0.0,0.0,0.0,0.0
2000-01-03,Tillstrom M.,El Aynaoui Y.,0.0,0.0,0.0,0.0
2000-01-03,Kiefer N.,Schalken S.,0.0,0.0,0.0,0.0
2000-01-03,Bastl G.,Santoro F.,0.0,0.0,0.0,0.0
2000-01-03,Schuettler R.,Mirnyi M.,0.0,0.0,0.0,0.0
2000-01-03,Kiefer N.,Santoro F.,0.0,0.0,0.0,0.0
2000-01-03,Schuettler R.,El Aynaoui Y.,0.0,0.0,0.0,0.0
2000-01-03,Schuettler R.,Santoro F.,0.0,0.0,0.0,0.0
2000-01-10,Balcells J.,Squillari F.,0.0,0.0,0.5,0.5
2000-01-10,Hantschk M.,Behrend T.,0.8,0.8,0.5,0.5
2000-01-10,Chang M.,Black B.,0.0,0.0,0.0,0.0
2000-01-10,Federer R.,Ferrero J.C.,0.5,0.5,0.0,0.0
2000-01-10,Gambill J.M.,Fromberg R.,0.5,0.5,0.5,0.5
2000-01-10,Sargsian S.,Gaudio G.,0.0,0.0,0.5,0.5
2000-01-10,Gustafsson M.,Nielsen M.,0.0,0.0,0.0,0.0
2000-01-10,Tarango J.,Haas T.,0.0,0.0,0.0,0.0
2000-01-10,Johansson T.,Weiner G.,0.0,0.0,0.0,0.0
2000-01-10,Berasategui A.,Martin A.,0.5,0.5,0.67,0.67
2000-01-10,Norman M.,Costa F.,0.75,0.75,0.0,0.0
2000-01-10,Bjorkman J.,Novak J.,0.0,0.0,0.0,0.0
2000-01-10,Rosset M.,Vicente F.,0.0,0.0,0.0,0.0
2000-01-10,Ivanisevic G.,Schalken S.,0.0,0.0,0.67,0.67
2000-01-10,Sell M.,Escude N.,0.0,0.0,0.75,0.75
2000-01-10,Woodruff C.,van Lottum J.,0.0,0.0,0.5,0.5
2000-01-10,Balcells J.,Haas T.,0.0,0.0,0.0,0.0
2000-01-10,Sell M.,Chang M.,0.0,0.0,0.0,0.0
2000-01-10,Ferrero J.C.,Martin A.,0.0,0.0,0.67,0.67
2000-01-10,Novak J.,Gaudio G.,0.0,0.0,0.5,0.5
2000-01-10,Gustafsson M.,Johansson T.,0.0,0.0,0.0,0.0
2000-01-10,Gambill J.M.,Norman M.,0.5,0.5,0.75,0.75
2000-01-10,Rosset M.,van Lottum J.,0.0,0.0,0.5,0.5
2000-01-10,Behrend T.,Schalken S.,0.5,0.5,0.67,0.67
2000-01-10,Balcells J.,Ferrero J.C.,0.0,0.0,0.0,0.0
2000-01-10,Gustafsson M.,Chang M.,0.0,0.0,0.0,0.0
2000-01-10,Gaudio G.,Schalken S.,0.5,0.5,0.67,0.67
2000-01-10,Rosset M.,Norman M.,0.0,0.0,0.75,0.75
2000-01-10,Chang M.,Balcells J.,0.0,0.0,0.0,0.0
2000-01-10,Gaudio G.,Norman M.,0.5,0.5,0.75,0.75
2000-01-10,Norman M.,Chang M.,0.75,0.75,0.0,0.0
2000-01-10,Mantilla F.,Arazi H.,0.0,0.0,0.0,0.0
2000-01-10,Clavet F.,Kuerten G.,0.0,0.0,0.0,0.0
2000-01-10,Zabaleta M.,Clement A.,0.0,0.0,0.0,0.0
2000-01-10,Corretja A.,Pioline C.,0.0,0.0,0.75,0.75
2000-01-10,Woodforde M.,Dosedel S.,0.0,0.0,0.5,0.5
2000-01-10,Hewitt L.,Grosjean S.,1.0,1.0,0.67,0.67
2000-01-10,Ullyett K.,Hrbaty D.,0.0,0.0,0.0,0.0
2000-01-10,Ilie A.,Costa A.,0.0,0.0,0.0,0.0
2000-01-10,Meligeni F.,Koubek S.,0.0,0.0,0.0,0.0
2000-01-10,Kucera K.,Damm M.,0.0,0.0,0.75,0.75
2000-01-10,El Aynaoui Y.,Lapentti N.,0.75,0.75,0.0,0.0
2000-01-10,Ljubicic I.,Safin M.,0.0,0.0,0.0,0.0
2000-01-10,Medvedev A.,Martin T.,0.0,0.0,0.0,0.0
2000-01-10,Stoltenberg J.,Diaz J.,0.67,0.67,0.0,0.0
2000-01-10,Lisnard J.,Vacek D.,0.5,0.5,0.5,0.5
2000-01-10,Voinea A.,Spadea V.,0.0,0.0,0.0,0.0
2000-01-10,Arazi H.,Corretja A.,0.0,0.0,0.0,0.0
2000-01-10,Dosedel S.,Ilie A.,0.5,0.5,0.0,0.0
2000-01-10,Clavet F.,Hewitt L.,0.0,0.0,1.0,1.0
2000-01-10,Kucera K.,Clement A.,0.0,0.0,0.0,0.0
2000-01-10,Koubek S.,Lapentti N.,0.0,0.0,0.0,0.0
2000-01-10,Ljubicic I.,Martin T.,0.0,0.0,0.0,0.0
2000-01-10,Hrbaty D.,Stoltenberg J.,0.0,0.0,0.67,0.67
2000-01-10,Voinea A.,Vacek D.,0.0,0.0,0.5,0.5
2000-01-10,Dosedel S.,Corretja A.,0.5,0.5,0.0,0.0
2000-01-10,Hewitt L.,Voinea A.,1.0,1.0,0.0,0.0
2000-01-10,Kucera K.,Ljubicic I.,0.0,0.0,0.0,0.0
2000-01-10,Stoltenberg J.,Lapentti N.,0.67,0.67,0.0,0.0
2000-01-10,Corretja A.,Hewitt L.,0.0,0.0,1.0,1.0
2000-01-10,Stoltenberg J.,Ljubicic I.,0.67,0.67,0.0,0.0
2000-01-10,Stoltenberg J.,Hewitt L.,0.67,0.67,1.0,1.0
2000-01-17,Agassi A.,Puerta M.,0.0,0.0,0.0,0.0
2000-01-17,Manta L.,Alami K.,0.67,0.67,0.0,0.0
2000-01-17,Arazi H.,Alonso J.,0.33,0.33,0.0,0.0
2000-01-17,Meligeni F.,Behrend T.,0.0,0.0,0.5,0.5
2000-01-17,Bjorkman J.,Stoltenberg J.,0.0,0.0,0.86,0.75
2000-01-17,Gambill J.M.,Black W.,0.5,0.5,0.0,0.0
2000-01-17,Clavet F.,Hrbaty D.,0.5,0.5,0.33,0.33
2000-01-17,van Lottum J.,Clement A.,0.5,0.5,0.33,0.33
2000-01-17,Corretja A.,Sargsian S.,0.75,0.75,0.0,0.0
2000-01-17,Boutter J.,Dosedel S.,0.0,0.0,0.6,0.6
2000-01-17,Dupuis A.,Rodriguez M.,0.0,0.0,0.0,0.0
2000-01-17,Parmar A.,El Aynaoui Y.,0.0,0.0,0.6,0.6
2000-01-17,Escude N.,Courier J.,0.6,0.6,0.0,0.0
2000-01-17,Chang M.,Federer R.,0.8,0.8,0.33,0.33
2000-01-17,Ferreira W.,Bastl G.,0.0,0.0,0.67,0.67
2000-01-17,Draper S.,Ferrero J.C.,0.0,0.0,0.67,0.67
2000-01-17,Fromberg R.,Enqvist T.,0.33,0.33,0.8,0.8
2000-01-17,Motomura G.,Grosjean S.,0.0,0.0,0.5,0.5
2000-01-17,Haas T.,Saulnier C.,0.5,0.5,0.0,0.0
2000-01-17,Golmard J.,Henman T.,1.0,1.0,0.67,0.67
2000-01-17,Hewitt L.,Goldstein P.,1.0,1.0,0.0,0.0
2000-01-17,Karbacher B.,Hill M.,0.0,0.0,0.0,0.0
2000-01-17,Ilie A.,Tarango J.,0.33,0.33,0.0,0.0
2000-01-17,Pioline C.,Ivanisevic G.,0.6,0.6,0.0,0.0
2000-01-17,Johansson T.,Kulti N.,0.5,0.5,0.0,0.0
2000-01-17,Diaz J.,Jonsson F.,0.0,0.0,0.5,0.5
2000-01-17,Kafelnikov Y.,Knippschild J.,0.0,0.0,0.0,0.0
2000-01-17,Canas G.,Kiefer N.,0.0,0.0,0.75,0.75
2000-01-17,Koubek S.,Cadart R.,0.5,0.5,0.0,0.0
2000-01-17,Santoro F.,Krajicek R.,1.0,1.0,0.0,0.0
2000-01-17,Kroslak J.,Lopez-Moron A.,0.0,0.0,0.0,0.0
2000-01-17,Medvedev A.,Lapentti N.,0.0,0.0,0.67,0.67
2000-01-17,Llodra M.,Gaudio G.,0.0,0.0,0.67,0.67
2000-01-17,Black B.,Martin T.,0.0,0.0,0.5,0.5
2000-01-17,Mirnyi M.,Agenor R.,0.67,0.67,0.5,0.5
2000-01-17,Mamiit C.,Norman M.,0.0,0.0,1.0,0.89
2000-01-17,Novak J.,Hipfl M.,0.33,0.33,0.0,0.0
2000-01-17,Petrovic D.,Paes L.,0.5,0.5,0.5,0.5
2000-01-17,Philippoussis M.,Okun N.,0.0,0.0,0.0,0.0
2000-01-17,Kuerten G.,Portas A.,0.0,0.0,0.0,0.0
2000-01-17,Pozzi G.,Zib T.,0.0,0.0,0.0,0.0
2000-01-17,O'Brien A.,Pretzsch A.,0.0,0.0,0.0,0.0
2000-01-17,Rochus C.,Costa A.,0.0,0.0,0.0,0.0
2000-01-17,Delgado J.,Rosset M.,0.67,0.67,0.67,0.67
2000-01-17,Sampras P.,Arthurs W.,0.0,0.0,0.0,0.0
2000-01-17,Blanco G.,Schalken S.,0.0,0.0,0.67,0.67
2000-01-17,Schuettler R.,Marin J.A.,0.8,0.8,0.5,0.5
2000-01-17,Ljubicic I.,Sekulov J.,0.6,0.6,0.5,0.5
2000-01-17,Sluiter R.,Gaudenzi A.,0.0,0.0,0.0,0.0
2000-01-17,Sirianni J.,Squillari F.,0.0,0.0,0.33,0.33
2000-01-17,Srichaphan P.,Kucera K.,0.0,0.0,0.67,0.67
2000-01-17,Safin M.,Stafford G.,0.0,0.0,0.0,0.0
2000-01-17,Tieleman L.,Martin A.,0.0,0.0,0.6,0.6
2000-01-17,Lareau S.,Tillstrom M.,0.0,0.0,0.67,0.67
2000-01-17,Ullyett K.,Tabara M.,0.0,0.0,0.5,0.5
2000-01-17,Stanoytchev O.,Vacek D.,0.5,0.5,0.5,0.5
2000-01-17,Vanek J.,Wessels P.,0.5,0.5,0.0,0.0
2000-01-17,Berasategui A.,Vicente F.,0.33,0.33,0.0,0.0
2000-01-17,Vinciguerra A.,Gumy H.,0.5,0.5,0.0,0.0
2000-01-17,Spadea V.,Voinea A.,0.0,0.0,0.5,0.5
2000-01-17,Woodbridge T.,Siemerink J.,0.0,0.0,0.0,0.0
2000-01-17,Sanguinetti D.,Woodforde M.,0.67,0.67,0.0,0.0
2000-01-17,Woodruff C.,Damm M.,0.0,0.0,0.6,0.6
2000-01-17,Mantilla F.,Zabaleta M.,0.0,0.0,0.0,0.0
2000-01-17,Agassi A.,Schalken S.,0.0,0.0,0.67,0.67
2000-01-17,Llodra M.,Alami K.,0.0,0.0,0.0,0.0
2000-01-17,Arazi H.,Jonsson F.,0.33,0.33,0.5,0.5
2000-01-17,Vanek J.,Bjorkman J.,0.5,0.5,0.0,0.0
2000-01-17,Black W.,Rosset M.,0.0,0.0,0.67,0.67
2000-01-17,Ivanisevic G.,Clavet F.,0.0,0.0,0.5,0.5
2000-01-17,Clement A.,Lapentti N.,0.33,0.33,0.67,0.67
2000-01-17,Srichaphan P.,Dosedel S.,0.0,0.0,0.6,0.6
2000-01-17,El Aynaoui Y.,Haas T.,0.6,0.6,0.5,0.5
2000-01-17,Krajicek R.,Escude N.,0.0,0.0,0.6,0.6
2000-01-17,Federer R.,Kroslak J.,0.33,0.33,0.0,0.0
2000-01-17,Johansson T.,Ferreira W.,0.5,0.5,0.0,0.0
2000-01-17,Ferrero J.C.,Tieleman L.,0.67,0.67,0.0,0.0
2000-01-17,Pretzsch A.,Fromberg R.,0.0,0.0,0.33,0.33
2000-01-17,Grosjean S.,Hill M.,0.5,0.5,0.0,0.0
2000-01-17,Schuettler R.,Henman T.,0.8,0.8,0.67,0.67
2000-01-17,Hewitt L.,Corretja A.,1.0,1.0,0.75,0.75
2000-01-17,Novak J.,Ilie A.,0.33,0.33,0.33,0.33
2000-01-17,Kafelnikov Y.,Vacek D.,0.0,0.0,0.5,0.5
2000-01-17,Behrend T.,Kiefer N.,0.5,0.5,0.75,0.75
2000-01-17,Koubek S.,Stafford G.,0.5,0.5,0.0,0.0
2000-01-17,Dupuis A.,Mirnyi M.,0.0,0.0,0.67,0.67
2000-01-17,Norman M.,Pozzi G.,1.0,0.89,0.0,0.0
2000-01-17,Sluiter R.,Philippoussis M.,0.0,0.0,0.0,0.0
2000-01-17,Rochus C.,Ullyett K.,0.0,0.0,0.0,0.0
2000-01-17,Tillstrom M.,Sampras P.,0.67,0.67,0.0,0.0
2000-01-17,Squillari F.,Woodforde M.,0.33,0.33,0.0,0.0
2000-01-17,Martin T.,Vicente F.,0.5,0.5,0.0,0.0
2000-01-17,Vinciguerra A.,Paes L.,0.5,0.5,0.5,0.5
2000-01-17,Portas A.,Voinea A.,0.0,0.0,0.5,0.5
2000-01-17,Woodruff C.,Sekulov J.,0.0,0.0,0.5,0.5
2000-01-17,Woodbridge T.,Zabaleta M.,0.0,0.0,0.0,0.0
2000-01-17,Agassi A.,Zabaleta M.,0.0,0.0,0.0,0.0
2000-01-17,Vicente F.,Arazi H.,0.0,0.0,0.33,0.33
2000-01-17,Clement A.,Federer R.,0.33,0.33,0.33,0.33
2000-01-17,Squillari F.,Dosedel S.,0.33,0.33,0.6,0.6
2000-01-17,El Aynaoui Y.,Ferrero J.C.,0.6,0.6,0.67,0.67
2000-01-17,Vinciguerra A.,Escude N.,0.5,0.5,0.6,0.6
2000-01-17,Ferreira W.,Clavet F.,0.0,0.0,0.5,0.5
2000-01-17,Grosjean S.,Henman T.,0.5,0.5,0.67,0.67
2000-01-17,Hewitt L.,Voinea A.,1.0,1.0,0.5,0.5
2000-01-17,Koubek S.,Kafelnikov Y.,0.5,0.5,0.0,0.0
2000-01-17,Kiefer N.,Alami K.,0.75,0.75,0.0,0.0
2000-01-17,Bjorkman J.,Norman M.,0.0,0.0,1.0,0.89
2000-01-17,Philippoussis M.,Ilie A.,0.0,0.0,0.33,0.33
2000-01-17,Mirnyi M.,Rochus C.,0.67,0.67,0.0,0.0
2000-01-17,Sampras P.,Black W.,0.0,0.0,0.0,0.0
2000-01-17,Fromberg R.,Woodruff C.,0.33,0.33,0.0,0.0
2000-01-17,Agassi A.,Philippoussis M.,0.0,0.0,0.0,0.0
2000-01-17,Escude N.,Arazi H.,0.6,0.6,0.33,0.33
2000-01-17,El Aynaoui Y.,Clement A.,0.6,0.6,0.33,0.33
2000-01-17,Rochus C.,Kafelnikov Y.,0.0,0.0,0.0,0.0
2000-01-17,Kiefer N.,Ferreira W.,0.75,0.75,0.0,0.0
2000-01-17,Hewitt L.,Norman M.,1.0,1.0,1.0,0.89
2000-01-17,Sampras P.,Dosedel S.,0.0,0.0,0.6,0.6
2000-01-17,Henman T.,Woodruff C.,0.67,0.67,0.0,0.0
2000-01-17,Agassi A.,Arazi H.,0.0,0.0,0.33,0.33
2000-01-17,El Aynaoui Y.,Kafelnikov Y.,0.6,0.6,0.0,0.0
2000-01-17,Norman M.,Kiefer N.,1.0,0.89,0.75,0.75
2000-01-17,Woodruff C.,Sampras P.,0.0,0.0,0.0,0.0
2000-01-17,Agassi A.,Sampras P.,0.0,0.0,0.0,0.0
2000-01-17,Norman M.,Kafelnikov Y.,1.0,0.89,0.0,0.0
2000-01-17,Agassi A.,Kafelnikov Y.,0.0,0.0,0.0,0.0
2000-02-07,Norman M.,Alami K.,0.86,0.87,0.67,0.67
2000-02-07,Arazi H.,Schuettler R.,0.71,0.62,0.71,0.71
2000-02-07,Vacek D.,Black W.,0.5,0.5,0.67,0.67
2000-02-07,Blanco G.,Schalken S.,0.0,0.0,0.71,0.62
2000-02-07,Berasategui A.,Costa A.,0.25,0.25,0.0,0.0
2000-02-07,El Aynaoui Y.,Ilie A.,0.71,0.7,0.5,0.5
2000-02-07,Damm M.,Ferrero J.C.,0.5,0.5,0.67,0.67
2000-02-07,Golmard J.,Clavet F.,0.83,0.83,0.6,0.6
2000-02-07,Burgsmuller L.,Kiefer N.,0.0,0.0,0.86,0.78
2000-02-07,Koubek S.,Marin J.A.,0.6,0.6,0.33,0.33
2000-02-07,Gross O.,Lapentti N.,0.0,0.0,0.6,0.6
2000-02-07,Mantilla F.,Black B.,0.0,0.0,0.0,0.0
2000-02-07,Tarango J.,Martin A.,0.0,0.0,0.5,0.5
2000-02-07,Novak J.,Alvarez E.,0.4,0.4,0.0,0.0
2000-02-07,Prinosil D.,Pavel A.,0.0,0.0,0.0,0.0
2000-02-07,Vicente F.,Paes L.,0.4,0.4,0.5,0.5
2000-02-07,Vicente F.,Alami K.,0.4,0.4,0.67,0.67
2000-02-07,Costa A.,Koubek S.,0.0,0.0,0.6,0.6
2000-02-07,Blanco G.,El Aynaoui Y.,0.0,0.0,0.71,0.7
2000-02-07,Ferrero J.C.,Lapentti N.,0.67,0.67,0.6,0.6
2000-02-07,Pavel A.,Golmard J.,0.0,0.0,0.83,0.83
2000-02-07,Kiefer N.,Martin A.,0.86,0.78,0.5,0.5
2000-02-07,Black W.,Mantilla F.,0.67,0.67,0.0,0.0
2000-02-07,Novak J.,Arazi H.,0.4,0.4,0.71,0.62
2000-02-07,Novak J.,Alami K.,0.4,0.4,0.67,0.67
2000-02-07,Costa A.,El Aynaoui Y.,0.0,0.0,0.71,0.7
2000-02-07,Mantilla F.,Ferrero J.C.,0.0,0.0,0.67,0.67
2000-02-07,Kiefer N.,Golmard J.,0.86,0.78,0.83,0.83
2000-02-07,Alami K.,Ferrero J.C.,0.67,0.67,0.67,0.67
2000-02-07,Kiefer N.,Costa A.,0.86,0.78,0.0,0.0
2000-02-07,Ferrero J.C.,Kiefer N.,0.67,0.67,0.86,0.78
2000-02-07,Clement A.,Pretzsch A.,0.57,0.57,0.5,0.5
2000-02-07,Bjorkman J.,Diaz J.,0.5,0.5,0.0,0.0
2000-02-07,Enqvist T.,Portas A.,0.67,0.67,0.5,0.5
2000-02-07,Dupuis A.,Federer R.,0.33,0.33,0.5,0.5
2000-02-07,Grosjean S.,di Pasquale A.,0.57,0.57,0.0,0.0
2000-02-07,Stanoytchev O.,Guardiola T.,0.33,0.33,0.0,0.0
2000-02-07,Ivanisevic G.,Saulnier C.,0.25,0.25,0.0,0.0
2000-02-07,Bastl G.,Johansson T.,0.5,0.5,0.5,0.5
2000-02-07,Kafelnikov Y.,Pozzi G.,0.86,0.75,0.33,0.33
2000-02-07,Hrbaty D.,Kroslak J.,0.25,0.25,0.33,0.33
2000-02-07,Ljubicic I.,Voinea A.,0.5,0.5,0.57,0.57
2000-02-07,Arthurs W.,Rosset M.,0.0,0.0,0.6,0.6
2000-02-07,Roux L.,Knippschild J.,0.0,0.0,0.0,0.0
2000-02-07,Wessels P.,Santoro F.,0.0,0.0,0.83,0.83
2000-02-07,Siemerink J.,Raoux G.,0.0,0.0,0.0,0.0
2000-02-07,Safin M.,Vinciguerra A.,0.0,0.0,0.6,0.6
2000-02-07,Federer R.,Johansson T.,0.5,0.5,0.5,0.5
2000-02-07,Roux L.,Grosjean S.,0.0,0.0,0.57,0.57
2000-02-07,Guardiola T.,Kroslak J.,0.0,0.0,0.33,0.33
2000-02-07,Enqvist T.,Ivanisevic G.,0.67,0.67,0.25,0.25
2000-02-07,Ljubicic I.,Kafelnikov Y.,0.5,0.5,0.86,0.75
2000-02-07,Clement A.,Rosset M.,0.57,0.57,0.6,0.6
2000-02-07,Santoro F.,Siemerink J.,0.83,0.83,0.0,0.0
2000-02-07,Diaz J.,Vinciguerra A.,0.0,0.0,0.6,0.6
2000-02-07,Federer R.,Ljubicic I.,0.5,0.5,0.5,0.5
2000-02-07,Vinciguerra A.,Grosjean S.,0.6,0.6,0.57,0.57
2000-02-07,Rosset M.,Ivanisevic G.,0.6,0.6,0.25,0.25
2000-02-07,Guardiola T.,Santoro F.,0.0,0.0,0.83,0.83
2000-02-07,Federer R.,Santoro F.,0.5,0.5,0.83,0.83
2000-02-07,Grosjean S.,Rosset M.,0.57,0.57,0.6,0.6
2000-02-07,Rosset M.,Federer R.,0.6,0.6,0.5,0.5
2000-02-07,King P.,Agenor R.,0.0,0.0,0.33,0.33
2000-02-07,Chang M.,Srichaphan P.,0.67,0.67,0.5,0.5
2000-02-07,Taino E.,Courier J.,0.0,0.0,0.0,0.0
2000-02-07,Ferreira W.,Salzenstein J.,0.75,0.75,0.0,0.0
2000-02-07,Gambill J.M.,Gimelstob J.,0.4,0.4,0.0,0.0
2000-02-07,Goldstein P.,Blake J.,0.0,0.0,0.0,0.0
2000-02-07,Woodbridge T.,Gumy H.,0.33,0.33,0.0,0.0
2000-02-07,Larsson M.,Rodriguez M.,0.0,0.0,0.0,0.0
2000-02-07,Tieleman L.,Liukko V.,0.33,0.33,0.0,0.0
2000-02-07,Malisse X.,Fromberg R.,0.0,0.0,0.5,0.5
2000-02-07,Alonso J.,Mamiit C.,0.0,0.0,0.0,0.0
2000-02-07,Philippoussis M.,Canas G.,0.75,0.75,0.0,0.0
2000-02-07,van Lottum J.,Sargsian S.,0.4,0.4,0.0,0.0
2000-02-07,Tillstrom M.,Squillari F.,0.6,0.6,0.5,0.5
2000-02-07,Humphries S.,Woodforde M.,0.0,0.0,0.25,0.25
2000-02-07,Zib T.,Massu N.,0.0,0.0,0.0,0.0
2000-02-07,Mamiit C.,Chang M.,0.0,0.0,0.67,0.67
2000-02-07,Courier J.,Gumy H.,0.0,0.0,0.0,0.0
2000-02-07,Liukko V.,Ferreira W.,0.0,0.0,0.75,0.75
2000-02-07,Gimelstob J.,Zib T.,0.0,0.0,0.0,0.0
2000-02-07,Malisse X.,Goldstein P.,0.0,0.0,0.0,0.0
