Date;Player 0;Player 1;Chance Pl0;Chance Pl1;Value on Bet 0;Value on Bet 1;Bet on Player:;Stake;Odds;Won;Profit;;;
27/10/2011;Melzer J,;Garcia-Lopez G,;0,66241342;0,33758658;-0,072847682;0,105740181;1;1;3,02;NO;-1;;;
27/10/2011;Nieminen J,;Tsonga J,W,;0,151919727;0,848080273;-0,396656535;0,112781955;1;1;1,28;YES;0,28;;;
28/10/2011;Del Potro J,M,;Haas T,;0,635911208;0,364088792;-0,203821656;0,506283662;1;1;4,65;NO;-1;;;
28/10/2011;Melzer J,;Anderson K,;0,375529568;0,624470432;-0,285714286;0,223300971;1;1;1,94;YES;0,94;;;
28/10/2011;Brands D,;Darcis S,;0,371106292;0,628893708;-0,115241636;0,080924855;1;1;1,63;NO;-1;;;
28/10/2011;Malisse X,;Tsonga J,W,;0,233977382;0,766022618;0,091489362;-0,030534351;0;1;3,99;NO;-1;;;
29/10/2011;Del Potro J,M,;Anderson K,;0,747335371;0,252664629;0,042857143;-0,138888889;0;1;1,35;YES;0,35;;;
29/10/2011;Brands D,;Tsonga J,W,;0,134883898;0,865116102;-0,117408907;0,008547009;1;1;1,13;YES;0,13;;;
30/10/2011;Tsonga J,W,;Del Potro J,M,;0,460916595;0,539083405;0,035555556;-0,005376344;0;1;2,08;YES;1,08;;;
31/10/2011;Troicki V,;Baghdatis M,;0,597331174;0,402668826;0,298319328;-0,314516129;0;1;2,19;NO;-1;;;
31/10/2011;Young D,;Kukushkin M,;0,54640607;0,45359393;-0,224043716;0,325153374;1;1;2,98;YES;1,98;;;
01/11/2011;Blake J,;Fish M,;0,413429353;0,586570647;0,395;-0,194117647;0;1;3,36;YES;2,36;;;
01/11/2011;Youzhny M,;Lammer M,;0,76876373;0,23123627;0,071428571;0,228571429;0;1;1,17;NO;-1;;;
01/11/2011;Youzhny M,;Lammer M,;0,76876373;0,23123627;0,071428571;0,228571429;1;1;4,82;YES;3,82;;;
01/11/2011;Wawrinka S,;Dodig I,;0,813881132;0,186118868;0,095588235;0,023636364;0;1;1,28;YES;0,28;;;
01/11/2011;Wawrinka S,;Dodig I,;0,813881132;0,186118868;0,095588235;0,023636364;1;1;3,53;NO;-1;;;
01/11/2011;Bellucci T,;Nieminen J,;0,42761435;0,57238565;0,1;0,186046512;0;1;2,25;NO;-1;;;
01/11/2011;Bellucci T,;Nieminen J,;0,42761435;0,57238565;0,1;0,186046512;1;1;1,61;YES;0,61;;;
01/11/2011;Seppi A,;Muller G,;0,575880362;0,424119638;0,134328358;-0,110169492;0;1;1,78;YES;0,78;;;
01/11/2011;Malisse X,;Djokovic N,;0,090573425;0,909426575;0,211428571;-0,018181818;0;1;10,18;NO;-1;;;
01/11/2011;Ljubicic I,;Llodra M,;0,716732663;0,283267337;0,230769231;-0,376770538;0;1;1,73;YES;0,73;;;
01/11/2011;Berdych T,;Nishikori K,;0,582479304;0,417520696;-0,156976744;0,494736842;1;1;3,91;YES;2,91;;;
02/11/2011;Kubot L,;Kamke T,;0,459665762;0,540334238;0,022421525;-0,010810811;0;1;2,04;YES;1,04;;;
02/11/2011;Tipsarevic J,;Mayer F,;0,583849191;0,416150809;0,165853659;-0,166666667;0;1;1,87;NO;-1;;;
02/11/2011;Haase R,;Chiudinelli M,;0,730211706;0,269788294;-0,058394161;0,325454545;1;1;4,62;NO;-1;;;
02/11/2011;Giraldo S,;Stepanek R,;0,298264719;0,701735281;-0,211940299;0,100628931;1;1;1,5;YES;0,5;;;
02/11/2011;Roddick A,;Haas T,;0,692193255;0,307806745;-0,090277778;0,261363636;1;1;3,76;NO;-1;;;
02/11/2011;Lammer M,;Baghdatis M,;0,146627419;0,853372581;-0,237536657;0,040983607;1;1;1,18;YES;0,18;;;
02/11/2011;Federer R,;Nieminen J,;0,934326149;0,065673851;0,009259259;-0,147734734;0;1;1,06;YES;0,06;;;
03/11/2011;Ljubicic I,;Mayer F,;0,737655819;0,262344181;0,244444444;-0,42519685;0;1;1,74;NO;-1;;;
03/11/2011;Nishikori K,;Seppi A,;0,788612391;0,211387609;0,239520958;-0,460887949;0;1;1,53;YES;0,53;;;
03/11/2011;Blake J,;Kukushkin M,;0,714399707;0,285600293;0,3;0,014084507;0;1;1,35;NO;-1;;;
03/11/2011;Blake J,;Kukushkin M,;0,714399707;0,285600293;0,3;0,014084507;1;1;3,13;YES;2,13;;;
03/11/2011;Djokovic N,;Kubot L,;0,969045951;0,030954049;0,009615385;-0,214794181;0;1;1,02;YES;0,02;;;
03/11/2011;Stepanek R,;Roddick A,;0,225108041;0,774891959;-0,272522523;0,110344828;1;1;1,38;YES;0,38;;;
03/11/2011;Wawrinka S,;Haase R,;0,85096762;0,14903238;0,208053691;-0,55290611;0;1;1,42;YES;0,42;;;
04/11/2011;Kukushkin M,;Nishikori K,;0,175880031;0,824119969;-0,340949033;0,116788321;1;1;1,31;YES;0,31;;;
04/11/2011;Mayer F,;Wawrinka S,;0,210398231;0,789601769;-0,576842105;0,365;1;1;1,87;YES;0,87;;;
04/11/2011;Federer R,;Roddick A,;0,770606699;0,229393301;-0,092307692;0,3024;1;1;5,66;NO;-1;;;
05/11/2011;Djokovic N,;Nishikori K,;0,82767628;0,17232372;-0,107438017;0,613333333;1;1;9,08;YES;8,08;;;
05/11/2011;Federer R,;Wawrinka S,;0,854240169;0,145759831;-0,017094017;0,085333333;1;1;5,98;NO;-1;;;
06/11/2011;Nishikori K,;Federer R,;0,144068081;0,855931919;0,205949657;-0,025641026;0;1;7,03;NO;-1;;;
30/10/2011;Andujar P,;Chela J,I,;0,282380091;0,717619909;-0,039548023;0,054421769;1;1;1,41;NO;-1;;;
31/10/2011;Simon G,;Davydenko N,;0,431753345;0,568246655;-0,362068966;0,405405405;1;1;2,71;YES;1,71;;;
31/10/2011;Fognini F,;Gimeno-Traver D,;0,779584574;0,220415426;0,329842932;-0,530837004;0;1;1,78;YES;0,78;;;
31/10/2011;Garcia-Lopez G,;Mahut N,;0,524732087;0,475267913;-0,083769634;0,125;1;1;2,24;YES;1,24;;;
31/10/2011;Pospisil V,;Isner J,;0,220349578;0,779650422;-0,251101322;0,098591549;1;1;1,34;NO;-1;;;
01/11/2011;Marti J,;Tsonga J,W,;0,022177948;0,977822052;-0,634065203;0,046728972;1;1;1,03;YES;0,03;;;
01/11/2011;Anderson K,;Klizan M,;0,793446676;0,206553324;-0,071428571;0,462222222;1;1;5,84;NO;-1;;;
01/11/2011;Gulbis E,;Querrey S,;0,369258455;0,630741545;-0,188191882;0,14973262;1;1;1,74;YES;0,74;;;
01/11/2011;Ferrer D,;Verdasco F,;0,752788964;0,247211036;0,076388889;-0,160493827;0;1;1,35;YES;0,35;;;
01/11/2011;Dolgopolov O,;Granollers M,;0,688361934;0,311638066;0,282178218;-0,336448598;0;1;1,84;NO;-1;;;
01/11/2011;Ferrero J,C,;Kunitsyn I,;0,812021829;0,187978171;0,061068702;-0,103383459;0;1;1,23;YES;0,23;;;
01/11/2011;Montanes A,;Monfils G,;0,098933943;0,901066057;-0,370919881;0,051282051;1;1;1,13;YES;0,13;;;
01/11/2011;Monaco J,;Almagro N,;0,444242318;0,555757682;0,141221374;-0,027777778;0;1;2,13;YES;1,13;;;
02/11/2011;Raonic M,;Cilic M,;0,510298843;0,489701157;0,147826087;-0,117647059;0;1;2,1;NO;-1;;;
02/11/2011;Del Potro J,M,;Tursunov D,;0,817987408;0,182012592;-0,040983607;0,193832599;1;1;5,37;NO;-1;;;
02/11/2011;Lopez F,;Bogomolov A,;0,485277643;0,514722357;-0,257281553;0,307142857;1;1;2,64;YES;1,64;;;
02/11/2011;Ferrer D,;Pospisil V,;0,832798226;0,167201774;-0,066666667;0,427751196;1;1;7,74;NO;-1;;;
02/11/2011;Andujar P,;Monfils G,;0,11164513;0,88835487;-0,102678571;0,00877193;1;1;1,11;YES;0,11;;;
03/11/2011;Davydenko N,;Mahut N,;0,731347294;0,268652706;0,055172414;-0,163978495;0;1;1,4;YES;0,4;;;
03/11/2011;Tsonga J,W,;Querrey S,;0,796033189;0,203966811;0,131034483;-0,346938776;0;1;1,38;NO;-1;;;
03/11/2011;Monaco J,;Fognini F,;0,514145596;0,485854404;-0,226804124;0,324590164;1;1;2,74;NO;-1;;;
03/11/2011;Cilic M,;Granollers M,;0,830502113;0,169497887;0,130434783;-0,338983051;0;1;1,31;NO;-1;;;
03/11/2011;Ferrero J,C,;Bogomolov A,;0,753829537;0,246170463;0,3;-0,261083744;0;1;1,45;YES;0,45;;;
03/11/2011;Anderson K,;Del Potro J,M,;0,246533182;0,753466818;-0,113300493;0,036231884;1;1;1,31;YES;0,31;;;
04/11/2011;Granollers M,;Monfils G,;0,165241307;0,834758693;-0,421487603;0,166666667;1;1;1,34;NO;-1;;;
04/11/2011;Querrey S,;Del Potro J,M,;0,198632704;0,801367296;0,161666667;0,038461538;0;1;3,89;NO;-1;;;
04/11/2011;Querrey S,;Del Potro J,M,;0,198632704;0,801367296;0,161666667;0,038461538;1;1;1,24;YES;0,24;;;
04/11/2011;Ferrer D,;Davydenko N,;0,626788333;0,373211667;-0,1875;0,404444444;1;1;3,99;NO;-1;;;
04/11/2011;Ferrero J,C,;Monaco J,;0,592508932;0,407491068;-0,01183432;0,02;1;1;2,29;YES;1,29;;;
05/11/2011;Granollers M,;Del Potro J,M,;0,109906169;0,890093831;-0,395604396;0,081967213;1;1;1,18;NO;-1;;;
05/11/2011;Ferrer D,;Monaco J,;0,736432453;0,263567547;-0,102941176;0,271153846;1;1;4,52;YES;3,52;;;
06/11/2011;Granollers M,;Monaco J,;0,377493412;0,622506588;-0,332075472;0,293859649;1;1;2,15;NO;-1;;;
08/11/2011;Fognini F,;Dodig I,;0,535748447;0,464251553;0,32;-0,269767442;0;1;2,51;NO;-1;;;
08/11/2011;Lopez F,;Llodra M,;0,596742632;0,403257368;0,294117647;-0,290322581;0;1;2,16;YES;1,16;;;
08/11/2011;Nishikori K,;Stakhovsky S,;0,82050808;0,17949192;0,186666667;-0,434470377;0;1;1,41;NO;-1;;;
08/11/2011;Chardy J,;Granollers M,;0,509563167;0,490436833;-0,020408163;0,072727273;1;1;1,93;NO;-1;;;
08/11/2011;Wawrinka S,;Isner J,;0,630064606;0,369935394;0,075581395;-0,081481481;0;1;1,59;NO;-1;;;
08/11/2011;Monaco J,;Young D,;0,62984872;0,37015128;0,167539267;-0,166666667;0;1;1,8;YES;0,8;;;
07/11/2011;Giraldo S,;Garcia-Lopez G,;0,549762984;0,450237016;-0,17032967;0,26;1;1;2,62;YES;1,62;;;
07/11/2011;Kohlschreiber P,;Youzhny M,;0,544921498;0,455078502;-0,038043478;0,194139194;1;1;2,17;NO;-1;;;
07/11/2011;Cilic M,;Verdasco F,;0,722448376;0,277551624;0,06122449;-0,097222222;0;1;1,4;NO;-1;;;
07/11/2011;Anderson K,;Muller G,;0,712806965;0,287193035;0,054054054;-0,08045977;0;1;1,4;YES;0,4;;;
07/11/2011;Raonic M,;Benneteau J,;0,806459986;0,193540014;0,303370787;-0,526112186;0;1;1,63;NO;-1;;;
07/11/2011;Mayer F,;Stepanek R,;0,362673733;0,637326267;-0,054347826;0,160427807;1;1;1,77;NO;-1;;;
07/11/2011;Bellucci T,;Bogomolov A,;0,490113417;0,509886583;0,224334601;-0,183673469;0;1;2,47;NO;-1;;;
07/11/2011;Mahut N,;Ferrero J,C,;0,294861447;0,705138553;-0,410029499;0,310679612;1;1;1,92;NO;-1;;;
07/11/2011;Davydenko N,;Seppi A,;0,683367249;0,316632751;0,165714286;-0,167721519;0;1;1,63;NO;-1;;;
07/11/2011;Mannarino A,;Tursunov D,;0,344831442;0,655168558;-0,179310345;0,172972973;1;1;1,66;NO;-1;;;
08/11/2011;Verdasco F,;Berdych T,;0,19955616;0,80044384;-0,275449102;0,087591241;1;1;1,32;YES;0,32;;;
08/11/2011;Roddick A,;Benneteau J,;0,855411756;0,144588244;0,35359116;-0,60982659;0;1;1,52;YES;0,52;;;
08/11/2011;Gasquet R,;Anderson K,;0,567329371;0,432670629;0,210762332;-0,155844156;0;1;2,01;YES;1,01;;;
09/11/2011;Mahut N,;Ferrer D,;0,124817225;0,875182775;-0,525593009;0,191489362;1;1;1,29;YES;0,29;;;
09/11/2011;Tipsarevic J,;Bogomolov A,;0,673728179;0,326271821;-0,101351351;0,184;1;1;3,47;NO;-1;;;
09/11/2011;Stakhovsky S,;Troicki V,;0,18706285;0,81293715;-0,392523364;0,206451613;1;1;1,47;YES;0,47;;;
09/11/2011;Murray A,;Chardy J,;0,900187743;0,099812257;-0,009009009;0,045714286;1;1;8,09;NO;-1;;;
09/11/2011;Kohlschreiber P,;Dolgopolov O,;0,450343372;0,549656628;-0,234234234;0,280632411;1;1;2,33;YES;1,33;;;
09/11/2011;Djokovic N,;Dodig I,;0,930078015;0,069921985;0,187969925;-0,660839161;0;1;1,25;YES;0,25;;;
09/11/2011;Kunitsyn I,;Isner J,;0,141097195;0,858902805;-0,358251058;0,100775194;1;1;1,22;YES;0,22;;;
09/11/2011;Federer R,;Mannarino A,;0,947171253;0,052828747;0,009345794;-0,049128368;0;1;1,03;YES;0,03;;;
09/11/2011;Almagro N,;Seppi A,;0,562881229;0,437118771;0,208888889;-0,165938865;0;1;2,08;NO;-1;;;
09/11/2011;Fish M,;Mayer F,;0,743045664;0,256954336;0,325;-0,485861183;0;1;1,83;YES;0,83;;;
09/11/2011;Monfils G,;Lopez F,;0,725050267;0,274949733;0,048275862;-0,107142857;0;1;1,39;NO;-1;;;
09/11/2011;Monaco J,;Simon G,;0,358855237;0,641144763;-0,139784946;0,098265896;1;1;1,67;NO;-1;;;
10/11/2011;Roddick A,;Murray A,;0,339057165;0,660942835;0,606666667;-0,205298013;0;1;5,48;NO;-1;;;
10/11/2011;Berdych T,;Tipsarevic J,;0,746907944;0,253092056;0,464;-0,53164557;0;1;2,01;YES;1,01;;;
10/11/2011;Troicki V,;Djokovic N,;0,07927771;0,92072229;-0,639175258;0,1484375;1;1;1,23;YES;0,23;;;
10/11/2011;Ferrer D,;Dolgopolov O,;0,810836212;0,189163788;0,068181818;-0,177693762;0;1;1,27;YES;0,27;;;
10/11/2011;Seppi A,;Tsonga J,W,;0,1389522;0,8610478;-0,305555556;0,072;1;1;1,21;YES;0,21;;;
10/11/2011;Monaco J,;Fish M,;0,388113389;0,611886611;0,007692308;0,006097561;0;1;2,41;YES;1,41;;;
10/11/2011;Monaco J,;Fish M,;0,388113389;0,611886611;0,007692308;0,006097561;1;1;1,55;NO;-1;;;
10/11/2011;Gasquet R,;Federer R,;0,109924821;0,890075179;-0,065934066;0,042735043;1;1;1,12;YES;0,12;;;
10/11/2011;Isner J,;Lopez F,;0,62938508;0,37061492;0,231884058;-0,259259259;0;1;1,96;YES;0,96;;;
11/11/2011;Murray A,;Berdych T,;0,789143696;0,210856304;0,136054422;0,097142857;0;1;1,2;NO;-1;;;
11/11/2011;Murray A,;Berdych T,;0,789143696;0,210856304;0,136054422;0,097142857;1;1;4,54;YES;3,54;;;
11/11/2011;Federer R,;Monaco J,;0,924819572;0,075180428;0;0,007462687;1;1;9,85;NO;-1;;;
11/11/2011;Djokovic N,;Tsonga J,W,;0,801638312;0,198361688;0,352331606;-0,587301587;0;1;1,81;NO;-1;;;
11/11/2011;Isner J,;Ferrer D,;0,36730305;0,63269695;0,163076923;-0,088607595;0;1;3,02;YES;2,02;;;
12/11/2011;Berdych T,;Federer R,;0,131072445;0,868927555;-0,475753604;0,148148148;1;1;1,31;YES;0,31;;;
12/11/2011;Tsonga J,W,;Isner J,;0,729140639;0,270859361;0,086666667;-0,165311653;0;1;1,42;YES;0,42;;;
13/11/2011;Tsonga J,W,;Federer R,;0,170875817;0,829124183;-0,316239316;0,135714286;1;1;1,28;YES;0,28;;;
20/11/2011;Fish M,;Nadal R,;0,137342232;0,862657768;-0,285714286;0,072;1;1;1,2;YES;0,2;;;
21/11/2011;Ferrer D,;Murray A,;0,16776663;0,83223337;0,0464;0;0;1;5,38;YES;4,38;;;
21/11/2011;Berdych T,;Djokovic N,;0,144221829;0,855778171;-0,453102453;0,1875;1;1;1,34;YES;0,34;;;
22/11/2011;Tsonga J,W,;Fish M,;0,580268892;0,419731108;-0,098837209;0,19047619;1;1;2,65;NO;-1;;;
22/11/2011;Nadal R,;Federer R,;0,403142162;0,596857838;0,212698413;-0,119047619;0;1;2,78;NO;-1;;;
23/11/2011;Berdych T,;Tipsarevic J,;0,643498545;0,356501455;0,184210526;0,024305556;0;1;1,48;YES;0,48;;;
23/11/2011;Berdych T,;Tipsarevic J,;0,643498545;0,356501455;0,184210526;0,024305556;1;1;2,63;NO;-1;;;
23/11/2011;Djokovic N,;Ferrer D,;0,863793061;0,136206939;0,134328358;-0,475476839;0;1;1,29;NO;-1;;;
24/11/2011;Federer R,;Fish M,;0,885965785;0,114034215;-0,008849558;0,123;1;1;7,8;NO;-1;;;
24/11/2011;Nadal R,;Tsonga J,W,;0,754979372;0,245020628;0,4;-0,509803922;0;1;1,93;NO;-1;;;
25/11/2011;Tipsarevic J,;Djokovic N,;0,084938089;0,915061911;-0,681393373;0,192592593;1;1;1,3;NO;-1;;;
25/11/2011;Ferrer D,;Berdych T,;0,476830481;0,523169519;-0,128571429;0,111627907;1;1;2,04;YES;1,04;;;
26/11/2011;Federer R,;Ferrer D,;0,885007262;0,114992738;0,00877193;0,011363636;0;1;1,1;YES;0,1;;;
26/11/2011;Federer R,;Ferrer D,;0,885007262;0,114992738;0,00877193;0,011363636;1;1;7;NO;-1;;;
26/11/2011;Berdych T,;Tsonga J,W,;0,440171794;0,559828206;0,046218487;-0,033519553;0;1;2,23;NO;-1;;;
27/11/2011;Federer R,;Tsonga J,W,;0,82165648;0,17834352;0,089552239;-0,22459893;0;1;1,26;YES;0,26;;;
01/01/2012;Mahut N,;Duckworth J,;0,599170249;0,400829751;-0,263473054;0,502;1;1;4,35;YES;3,35;;;
01/01/2012;Dolgopolov O,;Falla A,;0,728342456;0,271657544;-0,02919708;0,08;1;1;3,59;NO;-1;;;
02/01/2012;Mayer F,;Istomin D,;0,488777642;0,511222358;-0,326829268;0,433526012;1;1;3,1;YES;2,1;;;
02/01/2012;Tomic B,;Benneteau J,;0,606128406;0,393871594;0,029411765;0,180645161;0;1;1,63;YES;0,63;;;
02/01/2012;Tomic B,;Benneteau J,;0,606128406;0,393871594;0,029411765;0,180645161;1;1;2,22;NO;-1;;;
02/01/2012;Mello R,;Muller G,;0,377020044;0,622979956;0,283783784;-0,105590062;0;1;2,86;NO;-1;;;
02/01/2012;Simon G,;Sweeting R,;0,838488202;0,161511798;0,084615385;-0,256865913;0;1;1,2;YES;0,2;;;
02/01/2012;Harrison R,;Baghdatis M,;0,290628174;0,709371826;-0,084302326;0,066225166;1;1;1,41;YES;0,41;;;
03/01/2012;Nishikori K,;Stebe C,M,;0,874446854;0,125553146;0,149253731;-0,459798995;0;1;1,25;YES;0,25;;;
03/01/2012;Levine J,;Nieminen J,;0,181420847;0,818579153;-0,410163339;0,152777778;1;1;1,38;YES;0,38;;;
03/01/2012;Ito T,;Mitchell B,;0,849737391;0,150262609;0,238709677;-0,57957958;0;1;1,49;YES;0,49;;;
03/01/2012;Ebden M,;Stepanek R,;0,210132732;0,789867268;-0,394957983;0,244047619;1;1;1,53;YES;0,53;;;
03/01/2012;Giraldo S,;Millman J,;0,473971671;0,526028329;-0,369668246;0,52970297;1;1;3,53;NO;-1;;;
03/01/2012;Melzer J,;Petzschner P,;0,610620608;0,389379392;0,023809524;0,011538462;0;1;1,58;NO;-1;;;
03/01/2012;Melzer J,;Petzschner P,;0,610620608;0,389379392;0,023809524;0,011538462;1;1;2,34;YES;1,34;;;
03/01/2012;Haas T,;Matosevic M,;0,740599357;0,259400643;0,186746988;-0,352331606;0;1;1,55;YES;0,55;;;
03/01/2012;Mannarino A,;Andreev I,;0,555614137;0,444385863;0,28;-0,111111111;0;1;1,89;NO;-1;;;
03/01/2012;Murray A,;Kukushkin M,;0,911827794;0,088172206;-0,054545455;0,598584071;1;1;13,93;NO;-1;;;
04/01/2012;Duckworth J,;Simon G,;0,064216354;0,935783646;-0,486191394;0,044642857;1;1;1,09;YES;0,09;;;
04/01/2012;Stepanek R,;Nieminen J,;0,585358511;0,414641489;-0,052631579;0,073076923;1;1;2,38;NO;-1;;;
04/01/2012;Haas T,;Istomin D,;0,654582676;0,345417324;0,186170213;-0,25862069;0;1;1,75;NO;-1;;;
04/01/2012;Giraldo S,;Petzschner P,;0,395503884;0,604496116;-0,18972332;0,175;1;1;1,81;NO;-1;;;
04/01/2012;Andreev I,;Dolgopolov O,;0,351107215;0,648892785;0,185714286;-0,045454545;0;1;2,9;NO;-1;;;
04/01/2012;Baghdatis M,;Nishikori K,;0,283695501;0,716304499;-0,525568182;0,446640316;1;1;2,27;NO;-1;;;
04/01/2012;Ito T,;Tomic B,;0,120797146;0,879202854;-0,384057971;0,109375;1;1;1,24;YES;0,24;;;
04/01/2012;Murray A,;Muller G,;0,899413484;0,100586516;0,017699115;-0,094567404;0;1;1,1;YES;0,1;;;
05/01/2012;Giraldo S,;Simon G,;0,183092289;0,816907711;-0,487179487;0,222929936;1;1;1,47;YES;0,47;;;
05/01/2012;Dolgopolov O,;Stepanek R,;0,481980414;0,518019586;0,067567568;-0,056994819;0;1;2,06;YES;1,06;;;
06/01/2012;Baghdatis M,;Murray A,;0,137845285;0,862154715;-0,428965517;0,127819549;1;1;1,28;YES;0,28;;;
06/01/2012;Tomic B,;Istomin D,;0,602868205;0,397131795;-0,186746988;0,385365854;1;1;3,42;NO;-1;;;
07/01/2012;Simon G,;Dolgopolov O,;0,534984219;0,465015781;-0,037433155;0,065217391;1;1;2,2;YES;1,2;;;
07/01/2012;Murray A,;Tomic B,;0,915395045;0,084604955;0,128;-0,551607445;0;1;1,2;YES;0,2;;;
08/01/2012;Dolgopolov O,;Murray A,;0,135279988;0,864720012;-0,209742896;0,033333333;1;1;1,17;YES;0,17;;;
02/01/2012;Bhambri Y,;Beck K,;0,398514246;0,601485754;0,282857143;-0,126506024;0;1;2,98;YES;1,98;;;
02/01/2012;Fognini F,;Sela D,;0,664460878;0,335539122;0,5;-0,44966443;0;1;2,4;NO;-1;;;
02/01/2012;Dodig I,;Vardhan V,;0,953871204;0,046128796;0,110169492;-0,722785978;0;1;1,15;YES;0,15;;;
02/01/2012;Riba P,;Paire B,;0,169625788;0,830374212;-0,576271186;0,272727273;1;1;1,59;YES;0,59;;;
03/01/2012;Roger-Vasselin E,;Prodon E,;0,887689191;0,112310809;0,169117647;-0,561797753;0;1;1,29;YES;0,29;;;
03/01/2012;Rochus O,;Sugita Y,;0,703837657;0,296162343;0,139393939;0,005882353;0;1;1,51;NO;-1;;;
03/01/2012;Rochus O,;Sugita Y,;0,703837657;0,296162343;0,139393939;0,005882353;1;1;2,47;YES;1,47;;;
03/01/2012;Hanescu V,;Querrey S,;0,264008714;0,735991286;0,002631579;0,021582734;0;1;3,41;YES;2,41;;;
03/01/2012;Hanescu V,;Querrey S,;0,264008714;0,735991286;0,002631579;0,021582734;1;1;1,3;NO;-1;;;
03/01/2012;De Bakker T,;Lu Y,H,;0,45095261;0,54904739;0,034782609;0,056994819;0;1;2,05;NO;-1;;;
03/01/2012;De Bakker T,;Lu Y,H,;0,45095261;0,54904739;0,034782609;0,056994819;1;1;1,73;YES;0,73;;;
03/01/2012;Beck A,;Pospisil V,;0,428492139;0,571507861;0,041152263;-0,028571429;0;1;2,25;YES;1,25;;;
03/01/2012;Malisse X,;Goffin D,;0,386809245;0,613190755;-0,362934363;0,5925;1;1;2,94;YES;1,94;;;
03/01/2012;Darcis S,;Kavcic B,;0,722267743;0,277732257;0,202312139;-0,341666667;0;1;1,65;YES;0,65;;;
03/01/2012;Gil F,;Soeda G,;0,622720098;0,377279902;0,414545455;-0,369811321;0;1;2,59;NO;-1;;;
04/01/2012;Sela D,;Paire B,;0,460906666;0,539093334;-0,258064516;0,291187739;1;1;2,43;NO;-1;;;
04/01/2012;Hanescu V,;Raonic M,;0,10875848;0,89124152;-0,605005441;0,182481752;1;1;1,31;YES;0,31;;;
04/01/2012;Wawrinka S,;Roger-Vasselin E,;0,818607714;0,181392286;0,008130081;-0,147005445;0;1;1,2;YES;0,2;;;
04/01/2012;Dodig I,;Soeda G,;0,759650796;0,240349204;0,12;-0,206730769;0;1;1,39;NO;-1;;;
05/01/2012;Almagro N,;Darcis S,;0,743202805;0,256797195;0,087837838;-0,203084833;0;1;1,41;YES;0,41;;;
05/01/2012;Beck A,;Goffin D,;0,237724086;0,762275914;-0,570071259;0,40990991;1;1;2,08;YES;1,08;;;
05/01/2012;Sugita Y,;Lu Y,H,;0,394925197;0,605074803;0,277142857;-0,151515152;0;1;3,08;YES;2,08;;;
05/01/2012;Bhambri Y,;Tipsarevic J,;0,194097292;0,805902708;0,603846154;-0,129032258;0;1;9,16;NO;-1;;;
06/01/2012;Raonic M,;Sela D,;0,862491434;0,137508566;0,100775194;-0,367262724;0;1;1,22;YES;0,22;;;
06/01/2012;Wawrinka S,;Soeda G,;0,879999896;0,120000104;0,05785124;-0,339735894;0;1;1,17;NO;-1;;;
06/01/2012;Almagro N,;Sugita Y,;0,821042186;0,178957814;0,269461078;-0,338103757;0;1;1,33;YES;0,33;;;
06/01/2012;Goffin D,;Tipsarevic J,;0,399130222;0,600869778;0,678205128;-0,319277108;0;1;6,56;NO;-1;;;
07/01/2012;Raonic M,;Almagro N,;0,589138525;0,410861475;-0,111764706;0,216129032;1;1;2,84;NO;-1;;;
07/01/2012;Soeda G,;Tipsarevic J,;0,122860262;0,877139738;-0,201474201;0,033898305;1;1;1,14;YES;0,14;;;
08/01/2012;Raonic M,;Tipsarevic J,;0,605486458;0,394513542;0,083333333;-0,106719368;0;1;1,68;YES;0,68;;;
02/01/2012;Kubot L,;Seppi A,;0,263566303;0,736433697;-0,332453826;0,175757576;1;1;1,56;YES;0,56;;;
02/01/2012;Ramos A,;Tursunov D,;0,230338654;0,769661346;-0,30875576;0,144736842;1;1;1,4;NO;-1;;;
02/01/2012;Al Mutawa J,;Cipolla F,;0,067847134;0,932152866;0,593939394;-0,037383178;0;1;15,02;NO;-1;;;
02/01/2012;Troicki V,;Rosol L,;0,728080558;0,271919442;-0,102189781;0,285436893;1;1;4,44;NO;-1;;;
02/01/2012;Volandri F,;Bogomolov A,;0,255520887;0,744479113;0,51125;-0,149253731;0;1;6,05;NO;-1;;;
02/01/2012;Becker B,;Kunitsyn I,;0,551566078;0,448433922;0,177272727;-0,134529148;0;1;2;YES;1;;;
03/01/2012;Bautista R,;Bachinger M,;0,701850884;0,298149116;0,432;-0,492537313;0;1;2,27;NO;-1;;;
03/01/2012;Gremelmayr D,;Starace P,;0,451859634;0,548140366;0,039130435;0,016216216;0;1;2,12;YES;1,12;;;
03/01/2012;Gremelmayr D,;Starace P,;0,451859634;0,548140366;0,039130435;0,016216216;1;1;1,67;NO;-1;;;
03/01/2012;Jaziri M,;Tsonga J,W,;0,100375623;0,899624377;0,380597015;-0,045045045;0;1;11,14;NO;-1;;;
03/01/2012;Karlovic I,;Stakhovsky S,;0,609739227;0,390260773;0,035294118;-0,0625;0;1;1,6;YES;0,6;;;
03/01/2012;Andujar P,;Garcia-Lopez G,;0,428593611;0,571406389;0,306547619;-0,2;0;1;2,99;NO;-1;;;
03/01/2012;Zemlja G,;Bubka S,;0,69442984;0,30557016;0,1;-0,143730887;0;1;1,45;YES;0,45;;;
03/01/2012;Gulbis E,;Youzhny M,;0,402510914;0,597489086;-0,173387097;0,152284264;1;1;1,83;YES;0,83;;;
03/01/2012;Nadal R,;Kohlschreiber P,;0,86995464;0,13004536;-0,017391304;0,145555556;1;1;6,72;NO;-1;;;
